country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Ireland,IRL,7/02/2021,240487,153654,86833,,5812,4.87,3.11,1.76,1177,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,8/02/2021,243353,154900,88453,2866,5337,4.93,3.14,1.79,1081,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,9/02/2021,248284,158904,89380,4931,5157,5.03,3.22,1.81,1044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,10/02/2021,256681,166863,89818,8397,5472,5.2,3.38,1.82,1108,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,11/02/2021,261073,171239,89834,4392,5214,5.29,3.47,1.82,1056,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,12/02/2021,265237,175238,89999,4164,4924,5.37,3.55,1.82,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,13/02/2021,268551,176926,91625,3314,4704,5.44,3.58,1.86,953,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,14/02/2021,271942,180192,91750,3391,4494,5.51,3.65,1.86,910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,15/02/2021,280581,182193,98388,8639,5318,5.68,3.69,1.99,1077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,16/02/2021,293752,187893,105859,13171,6495,5.95,3.81,2.14,1315,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,17/02/2021,310900,197609,113291,17148,7746,6.3,4,2.29,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,18/02/2021,326475,205955,120520,15575,9343,6.61,4.17,2.44,1892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,19/02/2021,340704,214384,126320,14229,10781,6.9,4.34,2.56,2183,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,20/02/2021,350322,219899,130423,9618,11682,7.09,4.45,2.64,2366,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,21/02/2021,353971,222073,131898,3649,11718,7.17,4.5,2.67,2373,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Ireland,IRL,22/02/2021,359616,226291,133325,5645,11291,7.28,4.58,2.7,2287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,21/01/2021,3558,,,,,4.18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,22/01/2021,3648,,,90,90,4.29,,,1058,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,23/01/2021,,,,,138,,,,1623,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,24/01/2021,,,,,155,,,,1823,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,25/01/2021,4209,3897,312,,163,4.95,4.58,0.37,1917,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,26/01/2021,4886,4247,639,677,266,5.75,4.99,0.75,3128,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,27/01/2021,5587,4550,1037,701,338,6.57,5.35,1.22,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,28/01/2021,6281,5243,1038,694,389,7.39,6.17,1.22,4575,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,29/01/2021,6859,5829,1030,578,459,8.07,6.86,1.21,5398,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,30/01/2021,,,,,484,,,,5692,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,31/01/2021,,,,,508,,,,5974,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,1/02/2021,,,,,533,,,,6268,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,2/02/2021,8302,6883,1419,,488,9.76,8.09,1.67,5739,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,3/02/2021,9563,7387,2176,1261,568,11.25,8.69,2.56,6680,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,4/02/2021,10213,8030,2183,650,562,12.01,9.44,2.57,6609,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,5/02/2021,10224,8041,2183,11,481,12.02,9.46,2.57,5657,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,6/02/2021,10852,8669,2183,628,519,12.76,10.19,2.57,6104,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,7/02/2021,11247,9063,2184,395,524,13.23,10.66,2.57,6162,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,8/02/2021,11654,9466,2188,407,530,13.71,11.13,2.57,6233,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,9/02/2021,12026,9469,2557,372,532,14.14,11.14,3.01,6256,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,10/02/2021,12441,9485,2956,415,411,14.63,11.15,3.48,4833,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,11/02/2021,12816,9488,3328,375,372,15.07,11.16,3.91,4375,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,12/02/2021,12817,9489,3328,1,370,15.07,11.16,3.91,4351,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,13/02/2021,13497,10170,3327,680,378,15.87,11.96,3.91,4445,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,14/02/2021,13733,10405,3328,236,355,16.15,12.24,3.91,4175,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,15/02/2021,,,,,336,,,,3951,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,16/02/2021,14272,10678,3594,,321,16.78,12.56,4.23,3775,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,17/02/2021,14806,10949,3857,534,338,17.41,12.88,4.54,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,18/02/2021,15294,11184,4110,488,354,17.99,13.15,4.83,4163,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,19/02/2021,17150,12467,4683,1856,619,20.17,14.66,5.51,7280,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,20/02/2021,17180,12468,4712,30,526,20.2,14.66,5.54,6186,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,21/02/2021,17499,12766,4733,319,538,20.58,15.01,5.57,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,22/02/2021,17807,13075,4732,308,544,20.94,15.38,5.56,6398,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,23/02/2021,18041,13077,4964,234,538,21.22,15.38,5.84,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,24/02/2021,18323,13122,5201,282,502,21.55,15.43,6.12,5904,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Isle of Man,IMN,25/02/2021,18795,13286,5509,472,500,22.1,15.62,6.48,5880,"Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Israel,ISR,19/12/2020,66,66,,,,0,0,,,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,20/12/2020,7431,7431,,7365,7365,0.09,0.09,,851,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,21/12/2020,32317,32317,,24886,16126,0.37,0.37,,1863,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,22/12/2020,76962,76962,,44645,25632,0.89,0.89,,2961,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,23/12/2020,139938,139938,,62976,34968,1.62,1.62,,4040,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,24/12/2020,213520,213520,,73582,42691,2.47,2.47,,4932,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,25/12/2020,252273,252273,,38753,42034,2.91,2.91,,4856,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,26/12/2020,285136,285136,,32863,40724,3.29,3.29,,4705,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,27/12/2020,390244,390244,,105108,54688,4.51,4.51,,6318,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,28/12/2020,526134,526134,,135890,70545,6.08,6.08,,8150,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,29/12/2020,683486,683486,,157352,86646,7.9,7.9,,10010,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,30/12/2020,837750,837750,,154264,99687,9.68,9.68,,11517,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,31/12/2020,997351,997351,,159601,111976,11.52,11.52,,12937,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,1/01/2021,1069469,1069469,,72118,116742,12.36,12.36,,13488,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,2/01/2021,1141875,1141875,,72406,122391,13.19,13.19,,14140,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,3/01/2021,1292840,1292840,,150965,128942,14.94,14.94,,14897,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,4/01/2021,1445890,1445888,2,153050,131394,16.7,16.7,0,15180,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,5/01/2021,1572594,1572592,2,126704,127015,18.17,18.17,0,14674,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,6/01/2021,1677376,1677374,2,104782,119947,19.38,19.38,0,13858,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,7/01/2021,1794792,1794787,5,117416,113920,20.74,20.74,0,13162,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,8/01/2021,1861930,1861922,8,67138,113209,21.51,21.51,0,13079,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,9/01/2021,1906935,1906905,30,45005,109294,22.03,22.03,0,12627,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,10/01/2021,1951042,1945032,6010,44107,94029,22.54,22.47,0.07,10863,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,11/01/2021,1991706,1966464,25242,40664,77974,23.01,22.72,0.29,9009,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,12/01/2021,2051599,1990722,60877,59893,68429,23.7,23,0.7,7906,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,13/01/2021,2160923,2043149,117774,109324,69078,24.97,23.61,1.36,7981,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,14/01/2021,2286591,2099928,186663,125668,70257,26.42,24.26,2.16,8117,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,15/01/2021,2353710,2130924,222786,67119,70254,27.19,24.62,2.57,8117,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,16/01/2021,2409593,2160620,248973,55883,71808,27.84,24.96,2.88,8296,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,17/01/2021,2562542,2229007,333535,152949,87357,29.61,25.75,3.85,10093,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,18/01/2021,2751996,2298508,453488,189454,108613,31.79,26.56,5.24,12548,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,19/01/2021,2961838,2371080,590758,209842,130034,34.22,27.39,6.83,15023,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,20/01/2021,3181481,2447569,733912,219643,145794,36.76,28.28,8.48,16844,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,21/01/2021,3414580,2517050,897530,233099,161141,39.45,29.08,10.37,18617,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,22/01/2021,3523062,2554735,968327,108482,167050,40.7,29.52,11.19,19300,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,23/01/2021,3616270,2594532,1021738,93208,172382,41.78,29.98,11.8,19916,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,24/01/2021,3825253,2663424,1161829,208983,180387,44.19,30.77,13.42,20841,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,25/01/2021,4044845,2744087,1300758,219592,184693,46.73,31.7,15.03,21338,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,26/01/2021,4249067,2822520,1426547,204222,183890,49.09,32.61,16.48,21245,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,27/01/2021,4451071,2900081,1550990,202004,181370,51.42,33.51,17.92,20954,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,28/01/2021,4660422,2979391,1681031,209351,177977,53.84,34.42,19.42,20562,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,29/01/2021,4761405,3015864,1745541,100983,176906,55.01,34.84,20.17,20438,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,30/01/2021,4838250,3050091,1788159,76845,174569,55.9,35.24,20.66,20168,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,31/01/2021,4970563,3123169,1847394,132313,163616,57.43,36.08,21.34,18903,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,1/02/2021,5087858,3205291,1882567,117295,149002,58.78,37.03,21.75,17215,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,2/02/2021,5188468,3275039,1913429,100610,134200,59.94,37.84,22.11,15505,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,3/02/2021,5299536,3335015,1964521,111068,121209,61.23,38.53,22.7,14004,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,4/02/2021,5429567,3407274,2022293,130031,109878,62.73,39.37,23.36,12695,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,5/02/2021,5491854,3440954,2050900,62287,104350,63.45,39.75,23.69,12056,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,6/02/2021,5535450,3462448,2073002,43596,99600,63.95,40,23.95,11507,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,7/02/2021,5657622,3516488,2141134,122172,98151,65.36,40.63,24.74,11340,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,8/02/2021,5781014,3575096,2205918,123392,99022,66.79,41.3,25.49,11440,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,9/02/2021,5914009,3641245,2272764,132995,103649,68.33,42.07,26.26,11975,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,10/02/2021,6055892,3711387,2344505,141883,108051,69.97,42.88,27.09,12483,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,11/02/2021,6207524,3791740,2415784,151632,111137,71.72,43.81,27.91,12840,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,12/02/2021,6283688,3830569,2453119,76164,113119,72.6,44.26,28.34,13069,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,13/02/2021,6341314,3857920,2483394,57626,115123,73.26,44.57,28.69,13300,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,14/02/2021,6484268,3932186,2552082,142954,118092,74.91,45.43,29.48,13644,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,15/02/2021,6640599,4013241,2627358,156331,122798,76.72,46.37,30.35,14187,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,16/02/2021,6800762,4096337,2704425,160163,126679,78.57,47.33,31.25,14636,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,17/02/2021,6936513,4157839,2778674,135751,125803,80.14,48.04,32.1,14534,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,18/02/2021,7084379,4226553,2857826,147866,125265,81.85,48.83,33.02,14472,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,19/02/2021,7161697,4265990,2895707,77318,125430,82.74,49.29,33.45,14491,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,20/02/2021,7221678,4297474,2924204,59981,125766,83.43,49.65,33.78,14530,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,21/02/2021,7378802,4376467,3002335,157124,127791,85.25,50.56,34.69,14764,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,22/02/2021,7539217,4461032,3078185,160415,128374,87.1,51.54,35.56,14831,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,23/02/2021,7685955,4537932,3148023,146738,126456,88.8,52.43,36.37,14610,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,24/02/2021,7808998,4598482,3210516,123043,124641,90.22,53.13,37.09,14400,"Moderna, Pfizer/BioNTech",Asia
Israel,ISR,25/02/2021,7924356,4649708,3274648,115358,119997,91.55,53.72,37.83,13864,"Moderna, Pfizer/BioNTech",Asia
Italy,ITA,27/12/2020,7014,7014,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,28/12/2020,7986,7986,,972,972,0.01,0.01,,16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,29/12/2020,8914,8914,,928,950,0.01,0.01,,16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,30/12/2020,13582,13582,,4668,2189,0.02,0.02,,36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,31/12/2020,38843,38843,,25261,7957,0.06,0.06,,132,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,1/01/2021,49881,49881,,11038,8573,0.08,0.08,,142,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,2/01/2021,88369,88369,,38488,13559,0.15,0.15,,224,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,3/01/2021,123481,123481,,35112,16638,0.2,0.2,,275,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,4/01/2021,191799,191799,,68318,26259,0.32,0.32,,434,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,5/01/2021,271230,271230,,79431,37474,0.45,0.45,,620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,6/01/2021,336332,336332,,65102,46107,0.56,0.56,,763,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,7/01/2021,428103,428103,,91771,55609,0.71,0.71,,920,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,8/01/2021,523283,523283,,95180,67629,0.87,0.87,,1119,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,9/01/2021,610079,610079,,86796,74530,1.01,1.01,,1233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,10/01/2021,670384,670384,,60305,78129,1.11,1.11,,1292,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,11/01/2021,750972,750972,,80588,79882,1.24,1.24,,1321,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,12/01/2021,832233,832233,,81261,80143,1.38,1.38,,1326,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,13/01/2021,925411,925411,,93178,84154,1.53,1.53,,1392,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,14/01/2021,1017833,1017833,,92422,84247,1.68,1.68,,1393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,15/01/2021,1106038,1106038,,88205,83251,1.83,1.83,,1377,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,16/01/2021,1170430,1170430,,64392,80050,1.94,1.94,,1324,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,17/01/2021,1206729,1203931,2798,36299,76621,2,1.99,0,1267,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,18/01/2021,1248657,1241456,7201,41928,71098,2.07,2.05,0.01,1176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,19/01/2021,1280585,1271690,8895,31928,64050,2.12,2.1,0.01,1059,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,20/01/2021,1310158,1296791,13367,29573,54964,2.17,2.14,0.02,909,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,21/01/2021,1344763,1311956,32807,34605,46704,2.22,2.17,0.05,772,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,22/01/2021,1370516,1323818,46698,25753,37783,2.27,2.19,0.08,625,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,23/01/2021,1408853,1329471,79382,38337,34060,2.33,2.2,0.13,563,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,24/01/2021,1442465,1332487,109978,33612,33677,2.39,2.2,0.18,557,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,25/01/2021,1510890,1336971,173919,68425,37462,2.5,2.21,0.29,620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,26/01/2021,1590454,1341107,249347,79564,44267,2.63,2.22,0.41,732,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,27/01/2021,1660689,1346959,313730,70235,50076,2.75,2.23,0.52,828,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,28/01/2021,1753579,1351423,402156,92890,58402,2.9,2.24,0.67,966,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,29/01/2021,1850340,1355927,494413,96761,68546,3.06,2.24,0.82,1134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,30/01/2021,1940119,1359885,580234,89779,75895,3.21,2.25,0.96,1255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,31/01/2021,1999304,1362343,636961,59185,79548,3.31,2.25,1.05,1316,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,1/02/2021,2084213,1366668,717545,84909,81903,3.45,2.26,1.19,1355,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,2/02/2021,2170955,1372942,798013,86742,82929,3.59,2.27,1.32,1372,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,3/02/2021,2269143,1382107,887036,98188,86922,3.75,2.29,1.47,1438,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,4/02/2021,2374708,1395322,979386,105565,88733,3.93,2.31,1.62,1468,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,5/02/2021,2479255,1412783,1066472,104547,89845,4.1,2.34,1.76,1486,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,6/02/2021,2554597,1427105,1127492,75342,87783,4.23,2.36,1.86,1452,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,7/02/2021,2594647,1436041,1158606,40050,85049,4.29,2.38,1.92,1407,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,8/02/2021,2659960,1462380,1197580,65313,82250,4.4,2.42,1.98,1360,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,9/02/2021,2725310,1496813,1228497,65350,79194,4.51,2.48,2.03,1310,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,10/02/2021,2796328,1541377,1254951,71018,75312,4.62,2.55,2.08,1246,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,11/02/2021,2868481,1595618,1272863,72153,70539,4.74,2.64,2.11,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,12/02/2021,2940086,1653253,1286833,71605,65833,4.86,2.73,2.13,1089,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,13/02/2021,2991907,1698839,1293068,51821,62473,4.95,2.81,2.14,1033,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,14/02/2021,3020904,1725563,1295341,28997,60894,5,2.85,2.14,1007,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,15/02/2021,3081849,1780978,1300871,60945,60270,5.1,2.95,2.15,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,16/02/2021,3150740,1844345,1306395,68891,60776,5.21,3.05,2.16,1005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,17/02/2021,3228064,1912801,1315263,77324,61677,5.34,3.16,2.18,1020,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,18/02/2021,3315001,1992468,1322533,86937,63789,5.48,3.3,2.19,1055,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,19/02/2021,3403293,2074855,1328438,88292,66172,5.63,3.43,2.2,1094,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,20/02/2021,3474934,2142693,1332241,71641,69004,5.75,3.54,2.2,1141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,21/02/2021,3523849,2189585,1334264,48915,71849,5.83,3.62,2.21,1188,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,22/02/2021,3625057,2285672,1339385,101208,77601,6,3.78,2.22,1283,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,23/02/2021,3725819,2381376,1344443,100762,82154,6.16,3.94,2.22,1359,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,24/02/2021,3837600,2485641,1351959,111781,87077,6.35,4.11,2.24,1440,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Italy,ITA,25/02/2021,3950725,2587866,1362859,113125,90818,6.53,4.28,2.25,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Europe
Japan,JPN,17/02/2021,125,125,,,,0,0,,,Pfizer/BioNTech,Asia
Japan,JPN,18/02/2021,611,611,,486,486,0,0,,4,Pfizer/BioNTech,Asia
Japan,JPN,19/02/2021,5039,5039,,4428,2457,0,0,,19,Pfizer/BioNTech,Asia
Japan,JPN,20/02/2021,,,,,2404,,,,19,Pfizer/BioNTech,Asia
Japan,JPN,21/02/2021,,,,,2378,,,,19,Pfizer/BioNTech,Asia
Japan,JPN,22/02/2021,11934,11934,,,2362,0.01,0.01,,19,Pfizer/BioNTech,Asia
Japan,JPN,23/02/2021,,,,,2464,,,,19,Pfizer/BioNTech,Asia
Japan,JPN,24/02/2021,17888,17888,,,2538,0.01,0.01,,20,Pfizer/BioNTech,Asia
Japan,JPN,25/02/2021,21896,21896,,4008,3041,0.02,0.02,,24,Pfizer/BioNTech,Asia
